No,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,MarketCap_Num,PE_Num,Change_Num,Volume_Num,Cap_Category,Is_Gainer,Is_Loser,Abs_Change,Log_Volume,Log_MarketCap,Price_Band,Change_ZScore
377,ALTS,ALT5 Sigma Corp,Technology,Software - Application,USA,144.03M,-,1.14,3.64%,"4,155,737",144030000.0,,3.64,4155737,Micro Cap,True,False,3.64,15.240000587828115,18.78553217611823,Penny,0.8269067658331141
378,ALTY,Global X Alternative Income ETF,Financial,Exchange Traded Fund,USA,-,-,12.1,0.42%,"8,149",,,0.42,8149,Unknown,True,False,0.42,9.005773206234908,,Very Low,0.02329152327596276
379,ALUB,Alussa Energy Acquisition Corp. II,Financial,Shell Companies,USA,358.84M,-,9.98,0.00%,18,358840000.0,,0.0,18,Small Cap,False,False,0.0,2.9444389791664403,19.698387167442114,Very Low,-0.08152785618801349
380,ALUB-U,Alussa Energy Acquisition Corp. II,Financial,Shell Companies,USA,358.84M,-,10.13,0.00%,0,358840000.0,,0.0,0,Small Cap,False,False,0.0,0.0,19.698387167442114,Very Low,-0.08152785618801349
381,ALV,Autoliv Inc,Consumer Cyclical,Auto Parts,Sweden,7.87B,11.00,105.29,-1.69%,"477,798",7870000000.0,11.0,-1.69,477798,Mid Cap,False,True,1.69,13.076945420945746,22.786323899502786,High,-0.5033010735549657
382,ALVO,Alvotech,Healthcare,Drug Manufacturers - Specialty & Generic,Luxembourg,1.21B,37.86,3.65,0.83%,"246,832",1210000000.0,37.86,0.83,246832,Small Cap,True,False,0.83,12.416467273582077,20.91388619738151,Penny,0.12561520322889197
383,ALX,Alexander's Inc,Real Estate,REIT - Retail,USA,1.18B,41.97,230.72,1.33%,"50,466",1180000000.0,41.97,1.33,50466,Small Cap,True,False,1.33,10.829074936315378,20.888780276271444,Very High,0.25040017878124465
384,ALXO,Alx Oncology Holdings Inc,Healthcare,Biotechnology,USA,259.27M,-,1.97,-0.51%,"415,021",259269999.99999997,,-0.51,415021,Micro Cap,False,True,0.51,12.936086809855938,19.373380551567667,Penny,-0.20880853125141324
385,ALZN,Alzamend Neuro Inc,Healthcare,Biotechnology,USA,3.80M,-,1.0,-1.97%,"93,629",3800000.0,,-1.97,93629,Micro Cap,False,True,1.97,11.447106123932935,15.150511887854474,Penny,-0.5731806598642831
386,AM,Antero Midstream Corp,Energy,Oil & Gas Midstream,USA,10.76B,26.61,22.75,0.89%,"1,526,728",10760000000.0,26.61,0.89,1526728,Large Cap,True,False,0.89,14.238638096283072,23.099101391772987,Low,0.1405894002951743
387,AMAL,Amalgamated Financial Corp,Financial,Banks - Regional,USA,1.18B,11.53,39.4,0.82%,"114,180",1180000000.0,11.53,0.82,114180,Small Cap,True,False,0.82,11.645540187581142,20.888780276271444,Low,0.1231195037178449
388,AMAT,Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,276.55B,35.69,348.47,-1.51%,"4,253,830",276550000000.0,35.69,-1.51,4253830,Mega Cap,False,True,1.51,15.2633305466377,26.345657473390713,Very High,-0.4583784823561186
389,AMAX,RH Hedged Multi-Asset Income ETF,Financial,Exchange Traded Fund,USA,-,-,7.76,0.32%,"44,911",,,0.32,44911,Unknown,True,False,0.32,10.712460298601664,,Very Low,-0.0016654718345077695
390,AMBA,Ambarella Inc,Technology,Semiconductor Equipment & Materials,USA,2.21B,-,50.54,-1.06%,"667,932",2210000000.0,,-1.06,667932,Mid Cap,False,True,1.06,13.411943148087264,21.51625835292856,Mid,-0.3460720043590012
391,AMBO,Ambow Education Holding Ltd ADR,Consumer Defensive,Education & Training Services,USA,6.24M,-,2.38,9.68%,"19,786",6240000.0,,9.68,19786,Micro Cap,True,False,9.68,9.89278043539244,15.646490900602007,Penny,2.334309270505534
392,AMBP,Ardagh Metal Packaging S.A,Consumer Cyclical,Packaging & Containers,Luxembourg,2.44B,-,4.09,-0.49%,"890,538",2440000000.0,,-0.49,890538,Mid Cap,False,True,0.49,13.69958217637329,21.61526387666136,Penny,-0.20381713222931913
393,AMBQ,Ambiq Micro Inc,Technology,Semiconductors,USA,606.62M,-,28.53,5.94%,"339,965",606620000.0,,5.94,339965,Small Cap,True,False,5.94,12.73660089159201,20.223413124979828,Low,1.4009176533739367
394,AMBR,Amber International Holding Ltd. ADR,Technology,Software - Infrastructure,Singapore,216.10M,-,2.5,0.40%,"18,485",216100000.0,,0.4,18485,Micro Cap,True,False,0.4,9.824768967824722,19.1912518261046,Penny,0.018300124253868663
395,AMC,AMC Entertainment Holdings Inc,Communication Services,Entertainment,USA,624.91M,-,1.12,8.74%,"40,939,094",624910000.0,,8.74,40939094,Small Cap,True,False,8.74,17.527596032432815,20.25311819893191,Penny,2.0997135164671112
396,AMCI,AMC Robotics Corp,Technology,Computer Hardware,USA,135.12M,-,5.98,-1.16%,"27,756",135120000.0,,-1.16,27756,Micro Cap,False,True,1.16,10.231243339616583,18.721673837864646,Very Low,-0.3710289994694717
397,AMCR,Amcor Plc,Consumer Cyclical,Packaging & Containers,Switzerland,18.45B,26.11,39.93,-1.89%,"3,887,408",18450000000.0,26.11,-1.89,3887408,Large Cap,False,True,1.89,15.173253426835519,23.638330207487147,Low,-0.5532150637759067
398,AMCX,AMC Networks Inc,Communication Services,Entertainment,USA,306.26M,5.24,7.17,2.43%,"331,388",306260000.0,5.24,2.43,331388,Small Cap,True,False,2.43,12.71104819090712,19.539944975616535,Very Low,0.5249271249964206
399,AMD,Advanced Micro Devices Inc,Technology,Semiconductors,USA,354.61B,82.24,217.5,3.47%,"38,260,180",354610000000.0,82.24,3.47,38260180,Mega Cap,True,False,3.47,17.459920252754525,26.594284430981325,Very High,0.7844798741453142
400,AMDD,Direxion Daily AMD Bear 1X ETF,Financial,Exchange Traded Fund,USA,-,-,8.37,-3.32%,"12,252,845",,,-3.32,12252845,Unknown,False,True,3.32,16.321268794501993,,Very Low,-0.9101000938556354
401,AMDG,Leverage Shares 2X Long AMD Daily ETF,Financial,Exchange Traded Fund,USA,-,-,23.53,6.59%,"58,366",,,6.59,58366,Unknown,True,False,6.59,10.974505940611799,,Low,1.563138121591995
402,AMDL,GraniteShares 2x Long AMD Daily ETF,Financial,Exchange Traded Fund,USA,-,-,13.93,6.83%,"11,213,732",,,6.83,11213732,Unknown,True,False,6.83,16.232649745858495,,Very Low,1.6230349098571244
403,AMDW,Roundhill AMD WeeklyPay ETF,Financial,Exchange Traded Fund,USA,-,-,44.0,3.81%,"28,606",,,3.81,28606,Unknown,True,False,3.81,10.26140672210502,,Low,0.869333657520914
404,AMDY,Yieldmax AMD Option Income Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,32.37,1.16%,"52,459",,,1.16,52459,Unknown,True,False,1.16,10.867806253420865,,Low,0.20797328709344473
405,AME,Ametek Inc,Industrials,Specialty Industrial Machinery,USA,49.98B,34.10,218.29,-0.16%,"776,333",49980000000.0,34.1,-0.16,776333,Large Cap,False,True,0.16,13.562338118935655,24.634888762373226,Very High,-0.12145904836476636
406,AMG,Affiliated Managers Group Inc,Financial,Asset Management,USA,7.09B,11.59,265.51,-2.92%,"393,807",7090000000.0,11.59,-2.92,393807,Mid Cap,False,True,2.92,12.883618759861468,22.68195117763149,Very High,-0.8102721134137532
407,AMGN,AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,187.56B,24.45,347.94,-1.51%,"1,603,555",187560000000.0,24.45,-1.51,1603555,Large Cap,False,True,1.51,14.287734221110147,25.957364631173128,Very High,-0.4583784823561186
408,AMH,American Homes 4 Rent,Real Estate,REIT - Residential,USA,10.58B,24.64,29.08,3.23%,"2,953,436",10580000000.0,24.64,3.23,2953436,Large Cap,True,False,3.23,14.898480134877243,23.082231263471083,Low,0.7245830858801848
409,AMID,Argent Mid Cap ETF,Financial,Exchange Traded Fund,USA,-,-,32.51,0.27%,"2,310",,,0.27,2310,Unknown,True,False,0.27,7.745435610274381,,Low,-0.014143969389743036
410,AMIX,Autonomix Medical Inc,Healthcare,Medical Devices,USA,4.50M,-,0.39,-1.99%,"76,669",4500000.0,,-1.99,76669,Micro Cap,False,True,1.99,11.24726577655294,15.319588176962746,Penny,-0.5781720588863772
411,AMJB,Alerian MLP Index ETNs,Financial,Exchange Traded Fund,USA,-,-,34.26,0.56%,"31,335",,,0.56,31335,Unknown,True,False,0.56,10.352522875345667,,Low,0.05823131643062153
412,AMKR,AMKOR Technology Inc,Technology,Semiconductor Equipment & Materials,USA,11.55B,31.04,46.7,0.45%,"1,772,948",11550000000.0,31.04,0.45,1772948,Large Cap,True,False,0.45,14.388154819837215,23.169951274000795,Low,0.030778621809103932
413,AMLP,Alerian MLP ETF,Financial,Exchange Traded Fund,USA,-,-,52.37,0.54%,"1,450,296",,,0.54,1450296,Unknown,True,False,0.54,14.187278921008659,,Mid,0.05323991740852742
414,AMLX,Amylyx Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.65B,-,14.95,4.18%,"1,283,971",1650000000.0,,4.18,1283971,Small Cap,True,False,4.18,14.065468956140688,21.22404112546496,Very Low,0.961674539429655
415,AMN,AMN Healthcare Services Inc,Healthcare,Medical Care Facilities,USA,703.27M,-,18.2,-1.94%,"951,841",703270000.0,,-1.94,951841,Small Cap,False,True,1.94,13.766154333613002,20.37125144574033,Very Low,-0.565693561331142
416,AMOD,Alpha Modus Holdings Inc,Technology,Software - Application,USA,17.28M,-,0.34,-8.04%,"675,028",17280000.0,,-8.04,675028,Micro Cap,False,True,8.04,13.422510931894749,16.66506037921055,Penny,-2.0880702630698447
417,AMOM,QRAFT AI Enhanced U.S. Large Cap Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,48.13,-0.09%,"15,273",,,-0.09,15273,Unknown,False,True,0.09,9.63390731544833,,Low,-0.10398915178743696
418,AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39.57B,11.94,433.94,-0.63%,"619,888",39570000000.0,11.94,-0.63,619888,Large Cap,False,True,0.63,13.337295708735022,24.401337092369015,Very High,-0.23875692538397789
419,AMPG,Amplitech Group Inc,Technology,Communication Equipment,USA,48.89M,-,1.93,1.58%,"218,749",48890000.0,,1.58,218749,Micro Cap,True,False,1.58,12.29568480421986,17.705083455008907,Penny,0.312792666557421
420,AMPH,Amphastar Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,927.82M,10.06,20.45,1.04%,"390,454",927820000.0,10.06,1.04,390454,Small Cap,True,False,1.04,12.875068004745799,20.648348307497283,Low,0.17802489296088012
421,AMPL,Amplitude Inc,Technology,Software - Application,USA,914.69M,-,6.84,0.74%,"1,048,837",914690000.0,,0.74,1048837,Small Cap,True,False,0.74,13.863193442659327,20.63409576911391,Very Low,0.10315390762946848
422,AMPX,Amprius Technologies Inc,Industrials,Electrical Equipment & Parts,USA,2.19B,-,16.0,3.09%,"5,905,937",2190000000.0,,3.09,5905937,Mid Cap,True,False,3.09,15.591468843432054,21.50716738123144,Very Low,0.6896432927255262
423,AMPY,Amplify Energy Corp,Energy,Oil & Gas E&P,USA,246.77M,5.92,5.98,1.87%,"1,002,537",246770000.0,5.92,1.87,1002537,Micro Cap,True,False,1.87,13.818045342681383,19.323967290743624,Very Low,0.3851679523777856
424,AMR,Alpha Metallurgical Resources Inc,Basic Materials,Coking Coal,USA,2.68B,-,209.31,5.54%,"206,325",2680000000.0,,5.54,206325,Mid Cap,True,False,5.54,12.237212721171543,21.70908263184231,Very High,1.3010896729320545
425,AMRC,Ameresco Inc,Industrials,Engineering & Construction,USA,1.30B,29.81,24.59,-0.32%,"755,001",1300000000.0,29.81,-0.32,755001,Small Cap,False,True,0.32,13.534475677234276,20.985630102183134,Low,-0.16139024054151924
426,AMRN,Amarin Corp ADR,Healthcare,Drug Manufacturers - General,Ireland,306.74M,-,14.74,0.68%,"13,168",306740000.0,,0.68,13168,Small Cap,True,False,0.68,9.48562086171022,19.541511044447,Very Low,0.08817971056318617
427,AMRX,Amneal Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,3.93B,56.37,12.48,-1.81%,"1,351,066",3930000000.0,56.37,-1.81,1351066,Mid Cap,False,True,1.81,14.116405208606801,22.091905263082033,Very Low,-0.5332494676875303
428,AMRZ,Amrize Ltd,Basic Materials,Building Materials,USA,29.97B,25.31,54.23,-1.72%,"2,629,875",29970000000.0,25.31,-1.72,2629875,Large Cap,False,True,1.72,14.782447254753459,24.12346271830835,Mid,-0.5107881720881068
429,AMS,American Shared Hospital Services,Healthcare,Medical Care Facilities,USA,8.91M,-,1.35,0.00%,"13,319",8910000.0,,0.0,13319,Micro Cap,False,False,0.0,9.49702194409438,16.002684911680433,Penny,-0.08152785618801349
430,AMSC,American Superconductor Corp,Industrials,Specialty Industrial Machinery,USA,1.53B,10.95,32.09,-1.72%,"630,302",1530000000.0,10.95,-1.72,630302,Small Cap,False,True,1.72,13.353955935128141,21.14853357300435,Low,-0.5107881720881068
431,AMSF,Amerisafe Inc,Financial,Insurance - Specialty,USA,619.67M,13.34,32.97,1.23%,"237,992",619670000.0,13.34,1.23,237992,Small Cap,True,False,1.23,12.379996540456371,20.24469763785305,Low,0.22544318367077412
432,AMST,Amesite Inc,Technology,Software - Application,USA,8.09M,-,1.77,0.00%,"4,749",8090000.0,,0.0,4749,Micro Cap,False,False,0.0,8.465899897028686,15.90613941264406,Penny,-0.08152785618801349
433,AMT,American Tower Corp,Real Estate,REIT - Specialty,USA,80.97B,32.19,173.73,1.58%,"4,223,585",80970000000.0,32.19,1.58,4223585,Large Cap,True,False,1.58,15.25619508820117,25.117344552656785,High,0.312792666557421
434,AMTB,Amerant Bancorp Inc,Financial,Banks - Regional,USA,916.06M,18.18,22.77,0.84%,"173,551",916060000.0,18.18,0.84,173551,Small Cap,True,False,0.84,12.06423254528,20.63559242376827,Low,0.12811090273993903
435,AMTD,AMTD IDEA Group ADR,Financial,Asset Management,France,39.65M,1.33,0.98,-0.99%,"10,632",39650000.0,1.33,-0.99,10632,Micro Cap,False,True,0.99,9.271717651651086,17.495601531265812,Penny,-0.3286021077816718
436,AMTM,Amentum Holdings Inc,Industrials,Specialty Business Services,USA,6.60B,67.16,27.04,2.66%,"1,392,621",6600000000.0,67.16,2.66,1392621,Mid Cap,True,False,2.66,14.146698859154109,22.610335486130307,Low,0.5823282137505029
437,AMTX,Aemetis Inc,Basic Materials,Specialty Chemicals,USA,210.56M,-,3.16,6.04%,"2,099,850",210560000.0,,6.04,2099850,Micro Cap,True,False,6.04,14.55737694779546,19.165281210850466,Penny,1.4258746484844071
438,AMUB,UBS ETRACS Alerian MLP Index ETN,Financial,Exchange Traded Fund,USA,-,-,21.64,0.71%,442,,,0.71,442,Unknown,True,False,0.71,6.093569770045136,,Low,0.09566680909632731
439,AMUN,abrdn Ultra Short Municipal Income Active ETF,Financial,Exchange Traded Fund,USA,-,-,26.03,0.06%,186,,,0.06,186,Unknown,True,False,0.06,5.231108616854587,,Low,-0.06655365912173117
440,AMUU,Direxion Daily AMD Bull 2X ETF,Financial,Exchange Traded Fund,USA,-,-,48.51,6.71%,"101,633",,,6.71,101633,Unknown,True,False,6.71,11.529133403814438,,Low,1.5930865157245597
441,AMWD,American Woodmark Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,557.58M,32.93,38.27,-3.11%,"132,887",557580000.0,32.93,-3.11,132887,Small Cap,False,True,3.11,11.797261947170913,20.13911655055504,Low,-0.8576904041236473
442,AMWL,American Well Corporation,Healthcare,Health Information Services,USA,91.03M,-,5.5,3.97%,"22,193",91030000.0,,3.97,22193,Micro Cap,True,False,3.97,10.00757726106051,18.32669969146686,Very Low,0.9092648496976669
443,AMX,America Movil S.A.B.DE C.V. ADR,Communication Services,Telecom Services,Mexico,78.29B,17.85,25.58,0.20%,"863,575",78290000000.0,17.85,0.2,863575,Large Cap,True,False,0.2,13.668837186592805,25.083685717879007,Low,-0.03161386596707241
444,AMYY,GraniteShares YieldBOOST AMD ETF,Financial,Exchange Traded Fund,USA,-,-,15.52,-0.89%,"9,715",,,-0.89,9715,Unknown,False,True,0.89,9.181529290122063,,Very Low,-0.30364511267120126
445,AMZA,InfraCap MLP ETF 1.25x Shares,Financial,Exchange Traded Fund,USA,-,-,45.67,2.10%,"38,345",,,2.1,38345,Unknown,True,False,2.1,10.554405498878337,,Low,0.44256904113186785
446,AMZD,Direxion Daily AMZN Bear 1X ETF,Financial,Exchange Traded Fund,USA,-,-,10.94,0.55%,"12,913,750",,,0.55,12913750,Unknown,True,False,0.55,16.37380327058263,,Very Low,0.055735616919574474
447,AMZE,Amaze Holdings Inc,Technology,Software - Application,USA,4.69M,-,0.13,-6.13%,"1,743,744",4690000.0,,-6.13,1743744,Micro Cap,False,True,6.13,14.371545657164189,15.360943353642055,Penny,-1.6113916564598574
448,AMZN,Amazon.com Inc,Consumer Cyclical,Internet Retail,USA,2251.86B,29.25,209.77,-0.38%,"31,255,136",2251860000000.0,29.25,-0.38,31255136,Mega Cap,False,True,0.38,17.257694304637116,28.44277765731129,Very High,-0.17636443760780154
449,AMZO,Tradr 2X Short AMZN Daily ETF,Financial,Exchange Traded Fund,USA,-,-,24.82,0.87%,"3,085",,,0.87,3085,Unknown,True,False,0.87,8.034631032923107,,Low,0.1355980012730802
450,AMZP,Kurv Yield Premium Strategy Amazon (AMZN) ETF,Financial,Exchange Traded Fund,USA,-,-,23.42,-0.47%,"4,045",,,-0.47,4045,Unknown,False,True,0.47,8.305484017727691,,Low,-0.19882573320722502
451,AMZU,Direxion Daily AMZN Bull 2X ETF,Financial,Exchange Traded Fund,USA,-,-,27.2,-0.87%,"2,008,184",,,-0.87,2008184,Unknown,False,True,0.87,14.512741887024017,,Low,-0.29865371364910714
452,AMZW,Roundhill AMZN WeeklyPay ETF,Financial,Exchange Traded Fund,USA,-,-,34.13,0.12%,"19,251",,,0.12,19251,Unknown,True,False,0.12,9.865370230423,,Low,-0.051579462055448846
453,AMZY,YieldMax AMZN Option Income Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,11.0,-0.45%,"274,738",,,-0.45,274738,Unknown,False,True,0.45,12.523576835067665,,Very Low,-0.1938343341851309
454,AMZZ,GraniteShares 2x Long AMZN Daily ETF,Financial,Exchange Traded Fund,USA,-,-,24.88,-0.79%,"102,048",,,-0.79,102048,Unknown,False,True,0.79,11.5332083690719,,Low,-0.27868811756073075
455,AN,Autonation Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,6.86B,11.59,197.68,-0.15%,"312,217",6860000000.0,11.59,-0.15,312217,Mid Cap,False,True,0.15,12.651456940750599,22.648973278829978,High,-0.1189633488537193
456,ANAB,AnaptysBio Inc,Healthcare,Biotechnology,USA,1.66B,-,57.68,1.67%,"611,617",1660000000.0,,1.67,611617,Small Cap,True,False,1.67,13.323863183604615,21.230083439917273,Mid,0.3352539621568445
457,ANDE,Andersons Inc,Consumer Defensive,Food Distribution,USA,2.50B,26.25,73.41,0.99%,"252,618",2500000000.0,26.25,0.99,252618,Mid Cap,True,False,0.99,12.439637703805365,21.639556569220566,Mid,0.16554639540564484
458,ANDG,Andersen Group Inc,Consumer Cyclical,Personal Services,USA,3.31B,5.92,29.67,1.61%,"197,762",3310000000.0,5.92,1.61,197762,Mid Cap,True,False,1.61,12.194824623039313,21.9202140266375,Low,0.32027976509056216
459,ANEL,Defiance Daily Target 2x Long ANET ETF,Financial,Exchange Traded Fund,USA,-,-,13.5,2.93%,"31,239",,,2.93,31239,Unknown,True,False,2.93,10.349454603953623,,Very Low,0.6497121005487733
460,ANET,Arista Networks Inc,Technology,Computer Hardware,USA,159.18B,46.01,126.68,1.47%,"5,120,014",159180000000.0,46.01,1.47,5120014,Large Cap,True,False,1.47,15.4486679266989,25.793301474330395,High,0.2853399719359034
461,ANEW,ProShares MSCI Transformational Changes ETF,Financial,Exchange Traded Fund,USA,-,-,45.67,0.01%,13,,,0.01,13,Unknown,True,False,0.01,2.6390573296152584,,Low,-0.07903215667696643
462,ANF,Abercrombie & Fitch Co,Consumer Cyclical,Apparel Retail,USA,4.14B,8.76,92.25,-2.13%,"816,319",4139999999.9999995,8.76,-2.13,816319,Mid Cap,False,True,2.13,13.612561713935584,22.14396162502518,Mid,-0.6131118520410359
463,ANGH,Anghami Inc,Communication Services,Entertainment,United Arab Emirates,31.09M,-,3.43,2.69%,925,31090000.0,,2.69,925,Micro Cap,True,False,2.69,6.8308742346461795,17.25239681419962,Penny,0.5898153122836439
464,ANGI,Angi Inc,Communication Services,Internet Content & Information,USA,274.72M,7.34,6.85,-0.58%,"660,626",274720000.0,7.34,-0.58,660626,Micro Cap,False,True,0.58,13.400944663038196,19.43126295875351,Very Low,-0.2262784278287426
465,ANGL,VanEck Fallen Angel High Yield Bond ETF,Financial,Exchange Traded Fund,USA,-,-,28.81,0.28%,"2,727,366",,,0.28,2727366,Unknown,True,False,0.28,14.818847232897312,,Low,-0.01164826987869598
466,ANGO,Angiodynamic Inc,Healthcare,Medical Instruments & Supplies,USA,424.95M,-,10.31,-13.65%,"1,224,028",424950000.0,,-13.65,1224028,Small Cap,False,True,13.65,14.017658434584195,19.867482075262128,Very Low,-3.488157688767242
467,ANGX,Angel Studios Inc,Communication Services,Entertainment,USA,506.83M,-,2.99,-0.33%,"623,552",506830000.0,,-0.33,623552,Small Cap,False,True,0.33,13.343189044499216,20.043686201581053,Penny,-0.1638859400525663
468,ANIK,Anika Therapeutics Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,198.33M,-,14.8,-1.20%,"98,847",198330000.0,,-1.2,98847,Micro Cap,False,True,1.2,11.501338595718309,19.10544287301997,Very Low,-0.38101179751365993
469,ANIP,ANI Pharmaceuticals Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.66B,22.14,74.21,-2.30%,"275,750",1660000000.0,22.14,-2.3,275750,Small Cap,False,True,2.3,12.527253563582429,21.230083439917273,Mid,-0.6555387437288358
470,ANIX,Anixa Biosciences Inc,Healthcare,Biotechnology,USA,85.50M,-,2.55,-6.25%,"69,390",85500000.0,,-6.25,69390,Micro Cap,False,True,6.25,11.147512455088211,18.264026945602897,Penny,-1.641340050592422
471,ANL,Adlai Nortye Ltd. ADR,Healthcare,Biotechnology,China,255.54M,-,8.18,3.54%,"453,411",255540000.0,,3.54,453411,Micro Cap,True,False,3.54,13.024556483401403,19.358889515040733,Very Low,0.8019497707226436
